[2023-11-28T13:24:14.733+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_Pipeline.transform_data scheduled__2023-11-27T00:00:00+00:00 [queued]>
[2023-11-28T13:24:14.741+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_Pipeline.transform_data scheduled__2023-11-27T00:00:00+00:00 [queued]>
[2023-11-28T13:24:14.741+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-11-28T13:24:14.754+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): transform_data> on 2023-11-27 00:00:00+00:00
[2023-11-28T13:24:14.761+0000] {standard_task_runner.py:57} INFO - Started process 6762 to run task
[2023-11-28T13:24:14.764+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'ETL_Pipeline', 'transform_data', 'scheduled__2023-11-27T00:00:00+00:00', '--job-id', '523', '--raw', '--subdir', 'DAGS_FOLDER/ETL_Pipeline.py', '--cfg-path', '/tmp/tmps2vtm4o8']
[2023-11-28T13:24:14.766+0000] {standard_task_runner.py:85} INFO - Job 523: Subtask transform_data
[2023-11-28T13:24:14.805+0000] {task_command.py:416} INFO - Running <TaskInstance: ETL_Pipeline.transform_data scheduled__2023-11-27T00:00:00+00:00 [running]> on host 4012deabc79b
[2023-11-28T13:24:14.877+0000] {taskinstance.py:1662} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='ETL_Pipeline' AIRFLOW_CTX_TASK_ID='transform_data' AIRFLOW_CTX_EXECUTION_DATE='2023-11-27T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2023-11-27T00:00:00+00:00'
[2023-11-28T13:24:14.884+0000] {logging_mixin.py:154} WARNING -  Scraping Progress:   0%|          | 0/669 [00:00<?, ?it/s]
[2023-11-28T13:55:13.056+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340538 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634dc0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340538
[2023-11-28T13:55:13.058+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/world/2023/11/28/1340539 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634670>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/world/2023/11/28/1340539
[2023-11-28T13:55:13.060+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/shuvosangho/2023/11/28/1340540 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634d60>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/shuvosangho/2023/11/28/1340540
[2023-11-28T13:55:13.062+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340541 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634820>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340541
[2023-11-28T13:55:13.063+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/entertainment/2023/11/28/1340542 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634ee0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/entertainment/2023/11/28/1340542
[2023-11-28T13:55:13.065+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340543 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86345b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340543
[2023-11-28T13:55:13.067+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/world/2023/11/28/1340544 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86347f0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/world/2023/11/28/1340544
[2023-11-28T13:55:13.068+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340545 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634fa0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340545
[2023-11-28T13:55:13.069+0000] {logging_mixin.py:154} WARNING - Scraping Progress:  91%|#########1| 610/669 [30:58<00:21,  2.79it/s]
[2023-11-28T13:55:13.071+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/corporatecorner/2023/11/28/1340546 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86341f0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/corporatecorner/2023/11/28/1340546
[2023-11-28T13:55:13.073+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340547 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634880>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340547
[2023-11-28T13:55:13.074+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/science/2023/11/28/1340549 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634b20>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/science/2023/11/28/1340549
[2023-11-28T13:55:13.076+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340550 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86342e0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340550
[2023-11-28T13:55:13.077+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340551 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634430>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340551
[2023-11-28T13:55:13.079+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/national/2023/11/28/1340552 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634700>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/national/2023/11/28/1340552
[2023-11-28T13:55:13.082+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/business/2023/11/28/1340553 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634a00>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/business/2023/11/28/1340553
[2023-11-28T13:55:13.084+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/entertainment/2023/11/28/1340554 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634e80>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/entertainment/2023/11/28/1340554
[2023-11-28T13:55:13.086+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340555 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634400>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340555
[2023-11-28T13:55:13.089+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340556 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634df0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340556
[2023-11-28T13:55:13.091+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340557 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634580>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340557
[2023-11-28T13:55:13.093+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/campus-online/2023/11/28/1340558 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86342b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/campus-online/2023/11/28/1340558
[2023-11-28T13:55:13.095+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/world/2023/11/28/1340559 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634e50>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/world/2023/11/28/1340559
[2023-11-28T13:55:13.097+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340560 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634220>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340560
[2023-11-28T13:55:13.098+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/sport/2023/11/28/1340561 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634dc0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/sport/2023/11/28/1340561
[2023-11-28T13:55:13.100+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/sport/2023/11/28/1340562 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634670>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/sport/2023/11/28/1340562
[2023-11-28T13:55:13.102+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/national/2023/11/28/1340563 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634d60>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/national/2023/11/28/1340563
[2023-11-28T13:55:13.104+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/world/2023/11/28/1340564 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634820>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/world/2023/11/28/1340564
[2023-11-28T13:55:13.106+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/lifestyle/2023/11/28/1340565 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634ee0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/lifestyle/2023/11/28/1340565
[2023-11-28T13:55:13.108+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340566 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86345b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340566
[2023-11-28T13:55:13.110+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340567 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86347f0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340567
[2023-11-28T13:55:13.112+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/country-news/2023/11/28/1340568 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e8634fa0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/country-news/2023/11/28/1340568
[2023-11-28T13:55:13.114+0000] {scraper.py:53} ERROR - Could not scrape data due to error: Article `download()` failed with HTTPSConnectionPool(host='www.kalerkantho.com', port=443): Max retries exceeded with url: /online/sport/2023/11/28/1340569 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f42e86341f0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution')) on URL https://www.kalerkantho.com/online/sport/2023/11/28/1340569
